location,vendor,lat,lon,bathrooms,parking_lots,num_bedrooms,m2,final_price,price_square_meter,ZIP,Calle,Ciudad
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,76.0,5060000.0,66578.94736842105,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,63.0,4202000.0,66698.41269841269,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,43.0,3429250.0,79750.0,06700,Calle de Durango,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Coldwell Banker Vive,19.4163583,-99.1633543,3.0,2,3.0,153.0,10100000.0,66013.07189542483,06700,Guanajuato,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.405299,-99.1649891,2.0,2,3.0,157.0,9880000.0,62929.93630573248,06760,Quintana Roo,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.405299,-99.1649891,2.0,2,3.0,111.0,6426000.0,57891.89189189189,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,38.0,4122500.0,108486.84210526316,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,63.0,4246000.0,67396.8253968254,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,3.0,1,3.0,117.0,6594096.0,56359.794871794875,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,4.0,1,3.0,117.0,8856256.0,75694.49572649572,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,2.0,59.0,4290000.0,72711.86440677966,06700,Calle de Durango,Ciudad de México
"Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.404209,-99.1610301,2.0,2,3.0,222.0,10429375.0,46979.166666666664,06760,Calle Bajío,Ciudad de México
"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",Urp Propiedades,19.4120407,-99.1634431,3.0,1,3.0,154.0,14000000.0,90909.09090909093,06700,Calle de Chiapas,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4185174,-99.1613449,2.0,1,3.0,137.0,3300000.0,24087.59124087591,06700,Jalapa,Ciudad de México
"Coahuila159, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Raiz Inmobiliario,19.411271,-99.163366,2.0,1,2.0,90.0,1800000.0,20000.0,06700,Coahuila,Ciudad de México
"Pomona45, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Raiz Inmobiliario,19.421126,-99.162892,2.0,1,2.0,75.0,989670.0,13195.6,06700,Pomona,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4184178,-99.1707028,2.0,1,2.0,117.0,2300000.0,19658.119658119656,06700,Cerrada Salamanca,Ciudad de México
"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4138234,-99.1655017,3.0,1,3.0,135.0,9750000.0,72222.22222222222,06700,Avenida Insurgentes Sur,Ciudad de México
"Roma Sn, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,1.0,1,2.0,85.0,4200000.0,49411.76470588235,06700,Tabasco,Ciudad de México
"Cordoba48, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Raiz Inmobiliario,19.422147,-99.159086,2.0,1,3.0,100.0,1750667.0,17506.67,06700,Córdoba,Ciudad de México
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Nouhouse,19.421917,-99.1693212,1.0,1,1.0,37.13,2792170.0,75199.83840560193,06700,Avenida Chapultepec,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,1105470.0,12283.0,06700,Coahuila,Ciudad de México
"Concepción Beistegui, Del Valle Centro, Benito Juárez, Distrito Federal",Luxence,19.3889011,-99.1638138,3.0,2,3.0,170.0,13354550.0,78556.17647058824,03100,Calle Concepción Beistegui,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4175758,-99.1545772,2.0,1,2.0,90.0,2840000.0,31555.555555555555,06700,Avenida Cuauhtémoc,Ciudad de México
"Roma Sur 0, Roma Sur, Cuauhtémoc, Distrito Federal",Pireal Estate,19.405299,-99.1649891,2.0,2,2.0,140.0,5653287.0,40380.62142857143,06760,Quintana Roo,Ciudad de México
"Medellín210, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Raiz Inmobiliario,19.411479,-99.164319,2.0,1,2.0,68.0,1300259.0,19121.45588235294,06700,Eje Vial 3 Poniente,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Neximo,19.4156986,-99.1581424,1.0,1,1.0,56.0,3840000.0,68571.42857142857,06700,Córdoba,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4193691,-99.1743199,2.0,2,3.0,99.0,5200000.0,52525.25252525252,06700,Acapulco,Ciudad de México
"Hermosillo9, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Raiz Inmobiliario,19.401785,-99.168802,1.0,1,2.0,70.0,1151648.0,16452.114285714284,06760,Hermosillo,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,2840000.0,31555.555555555555,06700,Coahuila,Ciudad de México
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Nouhouse,19.4218158,-99.1693856,1.0,1,1.0,39.65,3070859.0,77449.1551071879,06700,Avenida Chapultepec,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,1105469.0,12282.988888888887,06700,Coahuila,Ciudad de México
"Av. Chapultepec246, Roma Norte, Cuauhtémoc, Distrito Federal",Círculo Inmobiliario,19.423963,-99.160967,2.0,1,3.0,65.0,1277348.0,19651.507692307692,06700,Avenida Chapultepec,Ciudad de México
"Roma, Monterrey, Nuevo León",Melo Bueno Bienes Raíces,25.6542625,-100.2978762,3.0,3,3.0,196.0,5700000.0,29081.632653061224,64700,Palestina,Nuevo León
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Nouhouse,19.4218968,-99.1693856,1.0,1,2.0,70.29,4804764.0,68356.29534784464,06700,Avenida Chapultepec,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4114263,-99.1643063,1.0,1,2.0,56.0,2700000.0,48214.28571428572,06700,Medellín,Ciudad de México
"Aguascalientes 9, Roma Sur, Cuauhtémoc, Distrito Federal",Profesionales Inmobiliariosmx,19.4096166,-99.1609976,2.0,1,2.0,120.0,8217000.0,68475.0,06760,Aguascalientes,Ciudad de México
"Roma, Monterrey, Nuevo León",Alejandro Torres Mange,25.6542625,-100.2978762,2.0,2,2.0,101.0,3550000.0,35148.514851485146,64700,Palestina,Nuevo León
"Roma Norte, Cuauhtémoc, Distrito Federal",Neximo,19.4159702,-99.1576866,1.0,1,2.0,74.0,4812500.0,65033.78378378379,06700,Zacatecas,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Neximo,19.415475,-99.1589334,1.0,1,1.0,64.0,4250000.0,66406.25,06700,154,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,1105469.0,12282.988888888887,06700,Coahuila,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,98.0,4455575.0,45465.051020408166,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,2.0,141.0,12839444.0,91059.8865248227,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,213.0,8250000.0,38732.394366197186,06700,Calle de Durango,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,97.0,4624150.0,47671.64948453608,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,158.0,13322205.0,84317.75316455697,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,168.0,10592361.0,63049.767857142855,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,161.0,10048500.0,62413.04347826087,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,134.0,12203137.0,91068.1865671642,06700,Calle de Durango,Ciudad de México
"Avenida Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4218675,-99.1636483,1.0,1,1.0,63.0,5197500.0,82500.0,06700,Avenida Insurgentes Sur,Ciudad de México
"Avenida Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Houm,19.4218675,-99.1636483,1.0,1,1.0,56.0,4496000.0,80285.71428571429,06700,Avenida Insurgentes Sur,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,2.0,96.0,4157440.0,43306.666666666664,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,101.0,4548300.0,45032.67326732673,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,101.0,4548304.0,45032.71287128713,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,101.0,4568300.0,45230.69306930693,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,2.0,91.0,4061500.0,44631.868131868134,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Viaducto Miguel  Aleman, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030731,-99.159292,2.0,1,3.0,98.0,4415575.0,45056.88775510204,03000,Viaducto Presidente Miguel Alemán Valdés,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,130.0,9305538.0,71581.06153846154,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,3.0,1,3.0,153.0,10249470.0,66990.0,06700,Calle de Durango,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4054217,-99.1602247,2.0,2,2.0,93.0,5653287.0,60788.032258064515,06760,Linares,Ciudad de México
"Roma, Monterrey, Nuevo León",Gr Inmuebles,25.656862,-100.295856,2.0,1,2.0,95.0,5580000.0,58736.84210526316,64700,Avenida Eugenio Garza Sada Sur,Nuevo León
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.402662,-99.1659298,2.0,1,2.0,91.0,4900000.0,53846.15384615384,06760,Ciudad de México,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,1.0,1,1.0,65.0,4100750.0,63088.46153846154,06700,Calle de Durango,Ciudad de México
"Valladolid34, Roma Norte, Cuauhtémoc, Distrito Federal",Glb Patrimonial,19.42105,-99.168266,2.0,1,3.0,113.0,958789.0,8484.858407079646,06700,Valladolid,Ciudad de México
"Coahuila159, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4112713,-99.1633655,2.0,1,2.0,90.0,1800000.0,20000.0,06700,Coahuila,Ciudad de México
"Coahuila 28, Roma Norte, Cuauhtémoc, Distrito Federal",Century21 Reward,19.4123937,-99.1562314,1.0,1,1.0,41.0,2972500.0,72500.0,06700,Coahuila,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4195256,-99.162549,1.0,1,1.0,39.0,3135000.0,80384.61538461539,06700,Calle de Durango,Ciudad de México
"Querétaro238, Roma Norte, Cuauhtémoc, Distrito Federal",Glb Patrimonial,19.41368,-99.1654,1.0,1,3.0,89.0,1394590.0,15669.550561797752,06700,Calle Querétaro,Ciudad de México
"Coahuila159, Roma Norte, Cuauhtémoc, Distrito Federal",Glb Patrimonial,19.411271,-99.163366,2.0,1,3.0,90.0,839240.0,9324.888888888889,06700,Coahuila,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Morakalli Inmobiliaria,19.4054217,-99.1602247,2.0,2,2.0,185.0,6976349.0,37709.994594594595,06760,Linares,Ciudad de México
"Cuauhtemoc, Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4114263,-99.1643063,2.0,1,3.0,85.0,3155000.0,37117.64705882353,06700,Medellín,Ciudad de México
"Roma Sur, Roma Sur, Cuauhtémoc, Distrito Federal",Nik Bienesraices,19.405299,-99.1649891,2.0,2,2.0,150.0,10400000.0,69333.33333333333,06760,Quintana Roo,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,1105470.0,12283.0,06700,Coahuila,Ciudad de México
"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",Organizacion Serrano,19.4148447,-99.1602414,3.0,2,3.0,160.0,8781000.0,54881.25,06700,#229,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4059284,-99.16506,2.0,2,3.0,111.0,6870000.0,61891.89189189189,06760,Calle Manzanillo,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4059284,-99.16506,2.0,2,3.0,222.0,11550000.0,52027.02702702703,06760,Calle Manzanillo,Ciudad de México
"Pomona45, Roma Norte, Cuauhtémoc, Distrito Federal",Círculo Inmobiliario,19.421126,-99.162892,2.0,1,2.0,75.0,989670.0,13195.6,06700,Pomona,Ciudad de México
"Cordoba48, Roma Norte, Cuauhtémoc, Distrito Federal",Círculo Inmobiliario,19.422147,-99.159086,2.0,1,3.0,100.0,1750667.0,17506.67,06700,Córdoba,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4356338,-99.1495107,2.0,1,2.0,65.0,2120000.0,32615.384615384617,06030,Paseo de La Reforma Norte,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4356338,-99.1495107,2.0,1,2.0,167.0,8250004.0,49401.22155688623,06030,Paseo de La Reforma Norte,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4356338,-99.1495107,2.0,2,2.0,90.0,5950004.0,66111.15555555555,06030,Paseo de La Reforma Norte,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Neximo,19.4132856,-99.1655449,2.0,1,2.0,89.0,5775000.0,64887.6404494382,06700,San Luis Potosí,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Neximo,19.4160023,-99.1651024,2.0,2,2.0,194.0,9350000.0,48195.87628865979,06700,Avenida Insurgentes Sur,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,3.0,286.0,9990000.0,34930.06993006993,06760,Quintana Roo,Ciudad de México
"Colonia Roma, Roma, Monterrey, Nuevo León",Realtyworld Rokali,25.6536914,-100.2981178,2.0,1,4.0,95.0,5133800.0,54040.0,64700,Palestina,Nuevo León
"Iguala, Roma Sur, Cuauhtémoc, Distrito Federal",Organizacion Serrano,19.4019788,-99.1674782,3.0,3,3.0,140.0,10105450.0,72181.78571428571,06760,Iguala,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4059284,-99.16506,2.0,2,3.0,112.0,7000000.0,62500.0,06760,Calle Manzanillo,Ciudad de México
"Medellín210, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4114785,-99.1643187,2.0,1,2.0,68.0,1300259.0,19121.45588235294,06700,Eje Vial 3 Poniente,Ciudad de México
"Nayarit, Roma Sur, Cuauhtémoc, Distrito Federal",Luxuryhabitatmx,19.4100273,-99.161073,2.0,1,2.0,77.0,4700000.0,61038.96103896104,06760,Nayarit,Ciudad de México
"Luis Elizondo, Roma Privada, Monterrey, Nuevo León",Horacio Zamarripa Rivas,25.6426097,-100.3024323,2.0,1,2.0,118.0,5009481.0,42453.22881355932,64750,Río Nazas,Nuevo León
"Medellín210, Roma Norte, Cuauhtémoc, Distrito Federal",Glb Patrimonial,19.411479,-99.164319,2.0,1,2.0,68.0,634217.0,9326.720588235294,06700,Eje Vial 3 Poniente,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4356338,-99.1495107,3.0,2,3.0,162.0,10249474.0,63268.358024691355,06030,Paseo de La Reforma Norte,Ciudad de México
"Aguascalientes  60, Roma Sur, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,2.0,1,2.0,143.0,9859115.0,68944.86013986015,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,3.0,128.0,6990000.0,54609.375,06760,Quintana Roo,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4054217,-99.1602247,2.0,2,2.0,179.0,6643287.0,37113.33519553073,06760,Linares,Ciudad de México
"Roma Privada, Roma Privada, Monterrey, Nuevo León",Horacio Zamarripa Rivas,25.6443125,-100.2989282,2.0,1,2.0,112.0,4745388.0,42369.53571428572,64740,Privada Luis Elizondo,Nuevo León
"Roma Sur, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4019284,-99.16906,2.0,2,3.0,163.0,10200000.0,62576.68711656442,06760,Hermosillo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,63.0,4440632.0,70486.22222222222,06760,Quintana Roo,Ciudad de México
"Roma Sursn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,81.0,5006474.0,61808.32098765432,06760,Quintana Roo,Ciudad de México
"Roma Sursn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,73.0,4440632.0,60830.57534246575,06760,Quintana Roo,Ciudad de México
"Roma Sursn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,71.0,4271474.0,60161.605633802814,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,71.0,5006474.0,70513.71830985915,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,71.0,4198875.0,59139.08450704225,06760,Quintana Roo,Ciudad de México
"Roma Sursn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,71.0,4198875.0,59139.08450704225,06760,Quintana Roo,Ciudad de México
"Jalapa, Roma Sur, Cuauhtémoc, Distrito Federal",Inmuebles Hahn,19.4185174,-99.1613449,2.0,1,3.0,145.0,1894000.0,13062.06896551724,06700,Jalapa,Ciudad de México
"Hermosillo9, Roma Sur, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.401955,-99.1690664,1.0,1,2.0,70.0,2151648.0,30737.82857142857,06760,código 2,Ciudad de México
"Hermosillo, Cuauhtémoc, Distrito Federal",Organizacion Serrano,19.401955,-99.1690664,2.0,1,3.0,86.0,3250000.0,37790.6976744186,06760,código 2,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4112706,-99.1633664,2.0,1,2.0,90.0,1105469.0,12282.988888888887,06700,Coahuila,Ciudad de México
"Medellín340, Roma Norte, Cuauhtémoc, Distrito Federal",Espacio Inmobili,19.404442,-99.162688,2.0,1,2.0,150.0,920000.0,6133.333333333333,06760,Eje Vial 3 Poniente,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4124257,-99.1565968,1.0,1,1.0,41.0,3270000.0,79756.09756097561,06700,Coahuila,Ciudad de México
"Av. Chapultepec246, Roma Norte, Cuauhtémoc, Distrito Federal",Espacio Inmobili,19.423963,-99.160967,2.0,1,3.0,65.0,1277348.0,19651.507692307692,06700,Avenida Chapultepec,Ciudad de México
"Tehuantepec, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4045013,-99.165451,2.0,2,2.0,93.0,8192000.0,88086.02150537634,06760,Tehuantepec,Ciudad de México
"Av. Chapultepec246, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4239626,-99.1609669,2.0,1,3.0,65.0,1277348.0,19651.507692307692,06700,Avenida Chapultepec,Ciudad de México
"Tehuantepec, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4045013,-99.165451,2.0,2,2.0,93.0,5673000.0,61000.0,06760,Tehuantepec,Ciudad de México
"Tonalá, Roma Sur, Cuauhtémoc, Distrito Federal",Luxuryhabitatmx,19.4114483,-99.1611243,2.0,1,2.0,72.0,4440632.0,61675.444444444445,06760,Tonalá,Ciudad de México
"Roma, Monterrey, Nuevo León",Melo Bueno Bienes Raíces,25.6542625,-100.2978762,3.0,2,3.0,196.0,5600000.0,28571.428571428572,64700,Palestina,Nuevo León
"Roma, Monterrey, Nuevo León",Melo Bueno Bienes Raíces,25.6542625,-100.2978762,3.0,2,3.0,196.0,5500000.0,28061.224489795917,64700,Palestina,Nuevo León
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Morakalli Inmobiliaria,19.4054217,-99.1602247,3.0,2,3.0,140.0,8706563.0,62189.735714285714,06760,Linares,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Nik Bienesraices,19.405299,-99.1649891,2.0,1,2.0,70.0,4734300.0,67632.85714285714,06760,Quintana Roo,Ciudad de México
"2 De Abril S/n, Roma, Monterrey, Nuevo León",Realtyworld Herrerapalacios,25.65666,-100.2991384,2.0,1,3.0,105.0,5118269.0,48745.41904761905,64700,Calle 2 de Abril - Jesús Dionisio González,Nuevo León
"2 De Abril S/n, Roma, Monterrey, Nuevo León",Realtyworld Herrerapalacios,25.65666,-100.2991384,2.0,1,3.0,105.0,4567979.0,43504.561904761904,64700,Calle 2 de Abril - Jesús Dionisio González,Nuevo León
"2 De Abril  S/n, Roma, Monterrey, Nuevo León",Realtyworld Herrerapalacios,25.65666,-100.2991384,2.0,1,3.0,33.0,4966989.0,150514.81818181818,64700,Calle 2 de Abril - Jesús Dionisio González,Nuevo León
"Córdoba48, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.422147,-99.159086,2.0,1,3.0,100.0,1020000.0,10200.0,06700,Córdoba,Ciudad de México
"Córdoba48, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4221472,-99.1590856,2.0,1,3.0,100.0,2750667.0,27506.67,06700,Córdoba,Ciudad de México
"Durango290, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.418654,-99.1712607,2.0,1,2.0,98.0,1953000.0,19928.571428571428,06700,290,Ciudad de México
"Av. Sonora27, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4200374,-99.1734883,2.0,1,3.0,95.0,847987.0,8926.17894736842,06700,27,Ciudad de México
"Acapulco37, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4193691,-99.1743199,2.0,1,3.0,191.0,900000.0,4712.041884816754,06700,Acapulco,Ciudad de México
"Coahuila14, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.412573,-99.15541,1.0,1,2.0,70.0,738000.0,10542.857142857143,06700,Coahuila,Ciudad de México
"Zacatecas67, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4165174,-99.1575288,2.0,1,2.0,135.0,1285333.0,9520.985185185184,06700,Zacatecas,Ciudad de México
"Aguascalientes98, Roma Sur, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4084623,-99.1657027,1.0,1,2.0,60.0,900000.0,15000.0,06760,Aguascalientes,Ciudad de México
"Valladolid34, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4210499,-99.1682654,2.0,1,3.0,327.0,958789.0,2932.076452599388,06700,Valladolid,Ciudad de México
"Roma Sur 0, Roma Sur, Cuauhtémoc, Distrito Federal",Pireal Estate,19.405299,-99.1649891,2.0,2,2.0,185.0,7170000.0,38756.75675675676,06760,Quintana Roo,Ciudad de México
"Queretaro238, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4136795,-99.1654,3.0,1,4.0,89.0,1394590.0,15669.550561797752,06700,Calle Querétaro,Ciudad de México
"Coahuila14, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4125733,-99.1554097,1.0,1,2.0,70.0,1410000.0,20142.85714285714,06700,Coahuila,Ciudad de México
"Pomona45, Roma Norte, Cuauhtémoc, Distrito Federal",Acreedores X Ti,19.4211261,-99.1628915,2.0,1,2.0,75.0,989670.0,13195.6,06700,Pomona,Ciudad de México
"Roma Norte 0, Roma Norte, Cuauhtémoc, Distrito Federal",Pireal Estate,19.4195256,-99.162549,2.0,1,2.0,78.0,5950000.0,76282.05128205128,06700,Calle de Durango,Ciudad de México
"Pomona45, Roma Norte, Cuauhtémoc, Distrito Federal",Espacio Inmobili,19.421126,-99.162892,2.0,1,2.0,75.0,989670.0,13195.6,06700,Pomona,Ciudad de México
